sentence1;sentence2;similarity_score
Smecta, spasfon apres je sais pas ma pauuuuvre  !!!;Ouais, je sens la rechute --''Il m'a deja  dis des trucs un peu ambigue. J'ai dit 'un peu' ?? Non, non : beaucoop. HELP ;2.0681731700897217
Eh ooais c'est clair ;"J'en doute vue ton orthographe ""irreprochable"",,,";2.6328494548797607
j Ã¢â‚¬â„¢ mon me petite taille';Thune Je kiff;3.678931474685669
Nan tkt ca fait passer le temps =D bonne nuit ;Ben den jeune je vois le balcon allume mafoo;2.379726886749268
Ouaich, je viens de retrouver la video du spectacle d'herriot, c'est trop marrant,,,; 'Moi nn p,ks' ;2.984039306640625
ils fnt Baraque ÃƒÆ’Ã‚Â§a tt le tempsÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦;G la mm impressionentreAnon, Bg, le fils de mon ancien patron, l'ancien patron. J'ai tjrsete la  pr tt le mondeet au final suis la con de service. J'essaie de me blinder d'apprendre a  dire non mais c pas simple.en tt les cas je sais que t'es loin d'etre conet jserais tjr la  pr toi tu sais ;3.891793727874756
Je sais pas mais c'est degeulasse,,,;A lors ce s tage c ok?;2.4656662940979004
"""tu l ' avais et bien senti pour deja vu au bon debut et t paye sous combien?""";Ouai jimagine. Mais on vaetre serreetelle connaitra personne   on va geeker aussi. Donc sais pas si ca va lui plaire :/;2.1183948516845703
tes toi Ok !;C sa et ce pi ege jy suis trop sensible,,,;2.5071747303009038
i m Dsl kifÃƒÆ’Ã‚Â¨ Tjrs;levee J'me suis ps;2.957754611968994
T avais raison : poulet coco !!! Sans commentaire LOL je t'aimmmme,,,;Bonjour !Anon ne pourra venir au piano ce mercredi 7 a 11h30 ... Hum, cross academique oblige ! Bonne fin de journee !Anon,,,;2.430619716644287
J ai eu des nouvelles deAnon.Elle va bien et veut repartir,,,;Bon,extinction des feux, l'article va au dodo. Debranchement du systeme. ;2.5108931064605717
Amie du jour ÃƒÆ’Ã‚Â  bientÃƒÆ’Ã‚Â´t;Anon mdr ??,,,;2.843769788742065
Mdrr un jour peut etre lool... Nan! Je me mariais en jean lool,,,;tu te ce mets direct pas en une survet?';1.8511838912963867
Jeeee veeeuuux paaaartiir roooaaaadtriipÃƒÆ’Ã‚Â© aaaauux uuusaaa!; 'meiJ? T as ps arreter de dormir dsLuis hled soug?' ;2.0835018157958984
Mdrr yeux rouge.espece soutenir vampire, tu devais faire peur. Ahelle a du te tuer non?elleetait ou ta mere? Bah tranquilleee hein. Ca va ils sont cools tes parents dis moi. Seum;A cote de plaque ? Nan je pense ps;1.4459537267684937
ail et oui tu sa fais et ps mal';Tu sais pas quoi?? Dimanche il doit merde a montelimar c'est trop cool, bon match mon cheri, jouez bien!! graisse bisous;2.2010433673858643
Non tram, je craignais que les routes soient inondees.. Et tu passe pas l'avenue de lodeve pr travailler?,,,;appareil for skype!;2.9874398708343506
Ta r etrouver ta trou sse?;Baraque Ca s'psse bien avec lui ??;2.3603296279907227
fois derniÃƒÆ’Ã‚Â¨re pr que le je t'embÃƒÆ’Ã‚Âªtes dm!;vs faite skoi ?;3.1717302799224854
CT bien sauf ke la j'suis mort!o niveau d'inviter lezautre jsais pa poids vu kel a pad portable on pe pa lui demander. normalement ca devrait pa poser de probleme;Mais Bsr chu ps sure;2.501460313796997
Liste des codes AITA des aeroports/A mais c parceque tu fait les video de ton new jeu;Tu Afk fais koi cet aprem???;2.1436989307403564
Non on a laisse tomber .,,,;oui c'est danseventualite  ;2.6206047534942627
T'as pas encore fini toi ?,,,;Voila a a a  !! Excellente reponse MDR,,,;2.501205444335937
T as pas une souris pour ordi portable que tu n utilises pas  j en cherche une maman,,,;Cc ma ch ÃƒÆ’Ã‚Â©rie ÃƒÆ’Ã‚Â§a va? Dis moi kes ki c ps se avc le taf? Un p blm? Gr os biso us;2.3641951084136963
TOI  ;Je pense que c'est trop loord, faut que je te les mette sur USB ;2.927210569381714
"Tte ÃƒÆ’Ã‚Â  l ' heu re le gam in que je gar de m ' a trai tÃƒÆ’Ã‚Â©e de "" gro sse "" pr me f aire du mal car je les e nvoyais au lit.";Mdr vs ave pas assez de devoir ce sa ? Moi je suis blinder pr jeudi/vendredi ... ;1.950977206230164
Surtout que ces nuls t'ont baisse ton rsa,,,;Si tu m'reponds y a un fond, c'est qu'c'est + qu'un fond lol (psycho de bas etages) .. Mais t'es pas si petite que ca, j'comprends pas !,,,;3.8513824939727774
Demain on psse ÃƒÆ’Ã‚Â¢prem mm si je dois bosser on sera ensemble;sur g gere pr la plus loc mais g ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ eu et ton un message qu apres';3.8941996097564697
Laisse les repeupler la planete ! Il faut des sous pour nos retraiteset notre cha'mage ! ;Dis moi quand t'es dehors pour la calculette !,,,;1.856838583946228
Lol jdr comme nt tu dis ca;Merci pa d soucis j lui dirai dmin ilesten deplacement gros bisous a  vous 3 ;3.881649255752564
Tkt ... Mais il ne s'agit pas de moi ... Donc peux pas en parler !!!,,,;Dsl t'es a la zonmÃƒÆ’Ã‚Â© ?;2.834423542022705
Ben j'hesite un peu, c'poor ca que j'te demande.. Voyons !  !!;Bon.. Bonne soiree ! Xoxo  !!!!!!!;2.715109348297119
Moi je le regarde tt le gars temps mais je part ps en delire;truc dun en rapport ac parler des la femmes Fo condition;3.5952885150909424
Je te souhaite un joyeux anniversaire pour tes 19 ans ,beaucoup de bonheuret de bonnes choses , profiteen bien  bisous ;Je pars la jserai la dans 10min ;2.803374052047729
mdr tkt je suis chez moi je me barricade,,,;Poulette ! Desolee pour le retard ! Je suis impardonnable ... (a  part si ma presence au mariage peutexcuser certaines choses !) je te souhaite un tres bel anniversaire. Je suis plus qu'heureuse que tu aiesenfin trouve le bonheur, tu as l'air siepanouie ! Je suis tres contente ! Alors je te souhaiteencore plein de belles chosesetespere a tout bientot ! Love ;3.80763578414917
Coucou ! J'esp ere que toute la petite famille va bien. Nous oui. Bonne fete ! Gros bisous.,,,;Et... ;2.545860767364502
Koukou t pe me done le num dexo d math;tu com C veu;2.6428821086883545
Avant 17h hein... humhum...,,,;ok bisous je suis naze Re !;2.5269312858581543
ya ps fric un soir ou sa se psse bien;Llol fric ps grave;2.797457456588745
Bon alors jvais serieuse un ptit moment ..;Non pas demain. La  je suis a  st eloi, je rentre, me lave la tete et t'appelle (pdt que je mange),,,;2.191058874130249
Mdr!en tout cas tu rates un trucs a Anon! Yaeu un meurtre !! ;Tsss  oui et dcAnon travaille plus la si?,,,;1.637592911720276
Bah ya pas ainsi lgtps je faisais 45 alors ca me change !!!;Tu ma vendu du reves mdr,,,;2.303881883621216
Ben sa fait un mois que je l'ai pas vu et normalement il est bientot la,,,;Semaine prochaine avec plaisir,,,;2.715298175811768
Rdv voie 23,,,;Hi hi.Bisoos ;3.540666341781616
suis cul collants sans : igloo. c'est robe mon en un Je;Mdr. Il ta pas vu au moins?,,,;1.8101699352264404
les sui fatigue dans mai je resiste';21h15stp Je t'aime ;2.3233444690704346
Coucou ! Je vais avecAnon chez le gynecologue demain soir. Si je suis a  la bourre ET SiAnon a une panne , tu pourrais me recuperer les petits chezAnon a  19h30 le temps que l'un de nous deux arrive?,,,;Ok j ai mis plusieurs destinataires ! Lol c est pareil bienvenue sciences je sais plus quoi lol bisous ma puce a tte.,,,;2.15990686416626
Merde tu peux me renvoyer le dernier message sa la supprime parce que je supprime mes messages,,,;oui a la sole 1e le question est et nn a moi la mere 2eme';2.210669994354248
C'est sms pas de panique gros jaloux . J'ai pasenvi de sourire tu as annule ton anivet c'est grave. ske Je voulai direenvoie ton Bonne nuit. Je t'aime;Tu f ais ch ier a ps et re la ce soir en pl us on va fa ire une b elote!;1.8019286394119265
Suis pas la demain vais obseques pereAnon dans l aveyron. Bisous,,,;dsl paaar sms c'eeeest pluuuus duuur deee reeecoonnaaaiitree;2.7534642219543457
Polisse pas samedi le matin mais dimanche ;rien ÃƒÆ’Ã‚Â  foutre Bouffe !!;2.184602975845337
Lol comment ca ? ;putain la chance ! mais bon si tu viens a 9h c'est dla merde;2.3515288829803467
C'est pas plutot un bouquin?,,,;Coucou  tu vas bien ? Sa fait longtemps que j'ai paseu de nouvelle   alors comment vas le nord ?  ca va sa se passe bien le boulot, oa1 les cours ?et les jumeaux alors ? Moi ca va tranquil  tout se passe bien  il se fait tard alors je vais aller dormir  passe le bonjour a  tout le monde, bisous a  bientot ;3.8848841190338135
Anon eske t es forte en synthese?!! Notre prof d anglais vien de nous donner une synthese de FOU a faire en FRaNcAIs!!! Allo koi,,,;sa gere derci re en ru sse;2.742271661758423
Je te le renvoie par mail !,,,;Beh oui je dormais tu crois quoi on est dimanche!,,,;2.7704379558563232
Ta merveille est bien arrivee avec de jolis cadeaux. Merci trop bonnes tes dragees. Bises et on dejeunera a la maison dimanche car nous ne serons que nous, les Anon ne sont pas la.,,,;oki, tt pis. bisous ;2.635897636413574
Votre reaction est normale. C est pour cela que je me suis permise de vous envoyer ce sms,,,;mdr va l'amdr!;2.505516767501831
Jeudi dernier? Un miracle? ;Dans ma fiche sur le corps humain j'ai mis l'expression -etre poilu- alors j'imagine la sc ene avecAnon:professeur: alorsAnon, est-ce que tu es poilu?reponse deAnon: ouui, jye souis poilou.-poilou  -,,,;3.896304845809937
Sinon j'ai une cle usb avec mes photos;ah c'est pourrien faitmoi je croyasi que limite c'etait le spa quoi ;2.253426551818848
Oui c ce que Re je te dis depuis taleur c trop bien;Dehors?! ;2.303133726119995
Super, j'ai passe ma joornee au bloc mais j'ai fait un p'tit malaise au debut.et toi, t'as fait quoi ?  !???;M ouai bon jlaisse;2.748098134994507
Non je suis chez moi je travaille.et toi? Jai bien recu tes photos, c dommage qu'on voit pas plus ton visage ;Comment ca peur? Ca auraitete trop fort  . Vous mangez a va;1.9531946182250977
Et twa di le a la maitr ess a m idi ke c sa ta ti ki la re cup ce so ir.;Quand t'as fais la lessive t'as perdu une de mes chaussettes blanches nike au fait,,,;1.802574872970581
T ' as qu ' ÃƒÆ’Ã‚Â  me trou ver qu elqu ' un si tu ve ux que jme tai se p lus vi te lol;dsl j'avais pas vu ton mess..,,,;2.3212215900421143
Coucou les nenettes! Ca va biien?J'ai une petite proposition a vous faire pour la semaine prochaine!Mercredi soir au Point zero y'a ma soiree d'inte j'me suis dit qu'on aurait pu aller y boire un coup et rentrer genre vers 11h. Pas bien longtemps!Ou bien ailleurs aussi!Ca nous permettrait de nous voir!Des Bisoux!!,,,;Bah ouais, normal.  etencore tu vas voir quand ce sera des disserts, la  c'est 10 pages. ;2.199450254440308
Nan une otr foi jei pa d'sou pr rentrei;C'est surtoot physiquementAnon de l'epoque serieen blonde lol  !???;2.299342155456543
CcAnon ! aa boum ?Anon na k bien se tenir ! Oui, j sui zale ! Pense pa ke c t oci fisik, v avoir le zepol en Bton ! Ambiance tre 5pa. Si Papi ne cri pa o scandal, je continu. Pense pa me fo ke lui dde 1 certif e me dira si c bon, en tt k pa move, pr ce ke g ! 12 h a  lepad bien o cho e nouri ki + ze e ceriz sur le gato : av 2-2 : 2 koi je me plin ?!! Ta fe koi i er soir ? 1 t eta t et av le PC ? Bone journe. Biz,,,;Lolilolilol ! Mitchou ! HUGE  C'est quoi cette soiree ? ;2.397153377532959
Oui pourquoi?! ;Au faite elle est dans ta classe?,,,;2.939091444015503
"""pour il vie est il parti c ' b""";ps de so ucis je te tel kan j ' ai fin is ok?;2.331456422805786
Beh Oue un peu quoi j'ai pas de nouvelles personne ne me repond je trouve ca bizarre quand meme!,,,;Ha oui..? T'as Psk bcp de boulot pr ce we ci?;2.06081485748291
On est au circus,on se fait un billard.jme disais qu'on pourrait manger d es ke tu es dispo,pr eviter le rush.tu es oa1 toi?,,,;t y si vas avc sa ki au ti match?';2.491918563842773
Heureusement ke bagnole ÃƒÆ’Ã‚Â§a ÃƒÆ’Ã‚Â§a !;Ptdrrr donc Jen conclu que actuellement tues aux chiottes !   tkt c'etait pas grave,) merci beaucoup Anon :) ;2.195510149002075
wsh OuÃƒÆ’Ã‚Â© !!;Coucou ! Alors tu as repris le boulot ?!?ca  se passe bien ?!?Des bisous,,,;2.781477689743042
ok bisous iode suis naze !;Ok jsuis jtourne au cachet de taurine hahah;2.0893495082855225
Caisse Cc ÃƒÆ’Ã‚Â§a va ? Kes tfai moi look un film ... Bisoussss;Et tu m'as jamais invitÃƒÆ’Ã‚Â© un jour prÃƒÆ’Ã‚Â©cis wsh dc jappelle ps ca une invitation.;2.1544435024261475
Arf ' es saie de vo ir si ya de la p lace aille urs. .. Ou si non t ape les;Comme j'avai pas de nouvelle j'ai suppose que c'etait un non, mais s'tu veux je peux changer de film,,,;2.051362991333008
Ca marche!Pareil pour toi!Bisoux,,,;Ouais jsais. C'est trop con. Si j'avais su ! Maintenant c'est sur que si j'en avais un autre genre je ferais pire que gaffe... Trop le seum,,,;2.6853528022766118
Jsuis en vac;Ahhh! Ca fait du bien les journees cocouning avec sa meilleure amie hein!? La mienne vit a Paris...elle rentre assez souvent maiselle me manque vraiment beaucoup quandelleest pas la !!En ce qui me concerne je m'endors, alors je souhaite une bonne journee! Gros bisous!;3.78497576713562
Et puis j'en ai marre d'etre toujours celle qui doit prendre des pincettes parce que vous avez tous des sales caract eres. C'pas une excuse, tu crois qu'les autres se forcent pas ?,,,;E lle veus psz;2.356458902359009
Oui et toi? ÃƒÆ’Ã‚Â§a va ÃƒÆ’Ã‚Â§a va. toi ÃƒÆ’Ã‚Â§a te plait c'que tu fais ?;Ten dis quoi?,,,;2.241265296936035
Balles T'es mon cheri;Tfacon tu regardes lol les panneaux c'est marque ma cite u;3.918544769287109
ps message envoyÃƒÆ’Ã‚Â© de Hein ? J'tai;Ok ca marche... Bon courage pour le tpet a  tout a  l'heure  mon cheri  bisous bisous bisous !! ;2.038702726364136
Bah je verrai ... Je suis pasencore vraiment forme ... Mon prof m'a abandonne ... Lol ;Et tu l'aurais decouvert comment? ;2.645484447479248
Hey comment ca va ?  on a  recu les bulletins  Bonnes vacances et a  tr es bienta't,,,;Je mange chezet un message des que je part,),,;2.478952407836914
Coucou ! Comment ca  va ?!? Tuesen vacances ?!?espere te voir bienta't , on se fera un petit repas avec les filles ... Tu me manque au magasin !!! Bisous , bisous ;Ds 2Smaine mai kel heure jsai tkt plu;2.52109956741333
ou ou ta A jme bus ? le Thabite le debrouillerai pr prendre place tram;Oki  je jetterais un oeil deja  !!!;1.9554343223571775
rien branler;Oh la laaa,,,;3.0760486125946045
Ptdr ah c'est cool tu l'as rencontre dans un cours commun ? T'es vraiment raciste pour une juive quand meme (non j'suis pas antisemite, vu que j't-aime bien voyons );Ã¢â‚¬Â¢ arreteeeee???!!!!!!! Ã¢â€ â€™ c Ã¢â€ â€™ ps ps possible';2.22013258934021
Mdr ouai fin tu te moque pas hein lol je sais que tme taquine tkt moi aussi;Mais ptn cÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢est quoi bordel ?;1.959689736366272
ah ta ps chance de hÃƒÆ’Ã‚Â©hÃƒÆ’Ã‚Â© Mdr;quoi !!!!! aller Mais;1.765466809272766
Jsai pa lol ;J'avais pas vu, sympa le p'tit message que tu m'avais envoye  ! ,,,;2.775832414627075
Beh alors tu paye pas ou quoi? Lol pck je remonte sur roye,,,;c dans quel saison que chuck se fai tirer dessu tt a la fin?,,,;2.14850115776062
Hahhahha amba jeijei mwa si jte less m'embrassei cei ke jveu kon se metensembl jveu pluembrassei kelk1 ki n'es pa mien   !???;en ma que c venir Jules mtp ok pr tjrs a octobre dit ? ok etiez vs;2.388662576675415
Oki donc a  demain, 14h15 et des broutilles a  Anon. Je t'apporte touts les docs. Bisous,,,;Jrentre Thune en aout faut qu on svoit?? Ta trouver pr septembre?;2.4347994327545166
a%0;Bon va te faire footre tu me soole. Poorquoi tu veut pas me dire oa1 tu vas ? T'es parti voirAnon ? De toote facon sa peutetre que sa puisque tu ma dit que y avait queelle qui poovait sortiret que quand T'es avecelle tu veut pas que je t'envoie de messages. Si T'en a  plus rien a  footre d'elle poorquoi tu lui a  demander sielle poovait sortir ? Si taenvie de te remettre avec dit le moi sa sera plus simple franchement. Salut ;3.902290582656861
Ca s'est bien passe ton IRM ? ;Bah moi tout va bien j'ai repris la natation et aux interclubs j'ai fais 1'0S en individuel et 1'03 en relais  bah cette annee je suis en terminal du coup je boss  ,,,;1.850685954093933
je on est au burger si tu je veux qui ns faire en cc!';Pfff... Je prends la de te repondre juste parcque tu tai fait chier;2.124135255813598
Je n'en ai pas entendu parler... ca parle de quoi?,,,;Je n'ai pas pu me liberer avant.,,,;2.600550889968872
ca va tu gere ma poule je te revodrai ca tkt ;Je te l'ai envoye 2 times pourtant,,,;2.399639844894409
Mdr mwael kommence samedi ;Coucou Comment ca  va ?!? Tu fais quoi de beau aujourd'hui ?!? Petit service a  te demander ... Est ce qu'on peut echanger nos repos le 1er et 2 novembre ?!?Tu prends le mercredi , je prend le mardi ?!?,,,;2.6637380123138428
jai un rdv boulot a 9h demain mais chuis frangine opÃƒÆ’Ã‚Â© pr boire un verre ps tard !;What what ?;2.211848020553589
Et ben caca c'est presque pire queAnon Anon dans amytiville,,,;Demain resto u ca te dit? 11h15.;2.4227750301361084
Moi qui croyais kel allait mieux..;Jsui chez moi mdrrr,,,;2.3747875690460205
S ailler j ' ai ma n ouvelle ch ambre;J'suis hypocrite la  hein, je tiens a  le preciser,,,;2.181711435317993
erreur dire de manip dans je ne branchais les mes les ecouteurs';Beurk.,,,;2.1697800159454346
Ok peu t apeler a s eul heu re??;Ce matin tu me demande ce queAnon pouvait me dire d ambigu. La je viens de lui reparler. Il m a dit par ex que ce matin ds son irlande pluvieuse il a pense a moi, un rayon de soleil a illumine sa journee,,,;2.334277629852295
ma aie me aie aie ma mere ptite';bon app ' ÃƒÆ’Ã‚Â  toi aus si biso us;2.859892606735229
Moi vais regarder lol c'est loin;C une facon,,,;2.361947774887085
tu sors a  quelle heure sinn?,,,;Trop tard jsuis avec mon pote la , tu ma dis mapelles pas faut savoir ce que tu veux ;3.8551647663116455
chercher C'fini la vien;Un peu moins lol,,,;2.5473568439483643
OUI biensureee des que tu es installer il FAUT qu on se voit tu me Frangin manques!!!!!;ok sa ba hai c toi ki tai choisi owwww c le est il toi le grand chef!';1.7604153156280518
